ïagno;rbd;dgv_rbd;nom_rbd;let_rbd;num_rbd;cod_com_rbd;nom_com_rbd;cod_depe;rural_rbd;ens_01;ens_02;ens_03;ens_04;ens_05;ens_06;ens_07;ens_08;ens_09
2004;24330;2;FUND. PARA EL DESA. DE LA Xll REGION FID;[NULL];[NULL];12101;PUNTA ARENAS;3;0;160;361;;;;;;;
2004;24331;0;ESCUELA ESPECIAL DE LENGUAJE IERUN TALJ;[NULL];[NULL];12101;PUNTA ARENAS;3;0;214;;;;;;;;
2004;24400;7;DEUTSCHLAND (ESCUELA BASICA) ANEXO;[NULL];346;13131;SAN RAMON;3;0;110;;;;;;;;
2004;24401;5;CAPITAN PASTENE;[NULL];1364;13110;LA FLORIDA;1;0;10;110;;;;;;;
2004;24402;3;ANEXO ESCUELA LO CANAS;F;445;13110;LA FLORIDA;1;1;10;110;;;;;;;
2004;24403;1;MARCELO ASTORECA CORREA;[NULL];0;13112;LA PINTANA;2;0;10;110;160;361;;;;;
2004;24405;8;COLEGIO LOVAINA;[NULL];1383;13110;LA FLORIDA;3;0;10;110;310;;;;;;
2004;24406;6;KIND'S SCHOOL;[NULL];1077;13119;MAIPU;3;0;10;110;;;;;;;
2004;24407;4;POLIV.STA.TERESA DE JESUS DE LOS ANDES;[NULL];[NULL];13107;HUECHURABA;3;0;10;110;510;610;;;;;
2004;24409;0;COLEGIO SAN NICOLAS DE MYRA;[NULL];[NULL];13114;LAS CONDES;4;0;110;310;;;;;;;
2004;24410;4;SANTA MARIA DE LA CORDILLERA;[NULL];1077;13201;PUENTE ALTO;3;0;10;110;310;;;;;;
2004;24412;0;FINLANDIA;[NULL];1382;13124;PUDAHUEL;1;0;10;110;;;;;;;
2004;24414;7;JARDIN INFANTIL ANDY;[NULL];1385;13110;LA FLORIDA;4;0;10;;;;;;;;
2004;24415;5;SANTA MARIA REINA II;[NULL];1386;13113;LA REINA;4;0;10;;;;;;;;
2004;24419;8;SANTA ANA DE LA LUZ;[NULL];1389;13110;LA FLORIDA;3;0;10;110;;;;;;;
2004;24420;1;COLEGIO VILLA LOGRONO;[NULL];58;13501;MELIPILLA;3;0;10;110;;;;;;;
2004;24423;6;COLEGIO MANO AMIGA;[NULL];[NULL];13127;RECOLETA;3;0;110;310;;;;;;;
2004;24424;4;LA UNION;[NULL];1393;13124;PUDAHUEL;3;0;110;;;;;;;;
2004;24426;0;COLEGIO PHILIPPE COUSTEAU;[NULL];[NULL];13110;LA FLORIDA;3;0;10;110;310;;;;;;
2004;24427;9;COLEGIO SAN VIATOR;[NULL];1394;13118;MACUL;3;0;110;310;;;;;;;
2004;24428;7;ARCANGEL SAN GABRIEL;[NULL];363;13112;LA PINTANA;3;0;10;110;;;;;;;
2004;24431;7;COLEGIO HAYDN DE LA FLORIDA;[NULL];1396;13110;LA FLORIDA;3;0;110;;;;;;;;
2004;24432;5;COLEGIO SANTA CATALINA DE LA SIENA;[NULL];[NULL];13115;LO BARNECHEA;4;0;110;310;;;;;;;
2004;24434;1;CENTRO DE EDUC.DIFER.ARMONIA;[NULL];365;13130;SAN MIGUEL;3;0;212;;;;;;;;
2004;24437;6;THE ANGEL SCHOOL;[NULL];1133;13120;NUNOA;4;0;10;110;310;;;;;;
2004;24438;4;COLEGIO MERRYLAND;[NULL];69;13201;PUENTE ALTO;3;0;10;110;;;;;;;
2004;24440;6;ESCUELA AGRICOLA SANTA ANA;[NULL];0;13501;MELIPILLA;3;1;710;;;;;;;;
2004;24442;2;OPEN DOOR;[NULL];68;13201;PUENTE ALTO;2;0;212;;;;;;;;
2004;24443;0;LICEO CHILOE;[NULL];0;13201;PUENTE ALTO;2;0;10;110;310;;;;;;
2004;24444;9;LICEO INDUSTRIAL HARDWARE;[NULL];0;13401;SAN BERNARDO;1;0;510;;;;;;;;
2004;24445;7;EL ROBLE;[NULL];368;13112;LA PINTANA;2;0;10;110;160;361;;;;;
2004;24446;5;COMPLEJO EDUC. AGRICOLA DE TALAGANTE;[NULL];0;13601;TALAGANTE;3;0;710;;;;;;;;
2004;24448;1;COLEGIO ARTISTICO SALVADOR;[NULL];0;13110;LA FLORIDA;3;0;10;110;310;;;;;;
2004;24454;6;COLEGIO DE ADULTOS FEDESO;[NULL];[NULL];13127;RECOLETA;3;0;160;;;;;;;;
2004;24455;4;COLEGIO EL SEMBRADOR (ANEXO 1);[NULL];67;13201;PUENTE ALTO;3;0;110;;;;;;;;
2004;24459;7;COLEGIO TALLERES PREVOC. HOGAR DE CRISTO;[NULL];1399;13111;LA GRANJA;3;0;110;;;;;;;;
2004;24460;0;COLEGIO KRONBERG COLLEGE ANEXO;[NULL];1290;13119;MAIPU;3;0;110;310;;;;;;;
2004;24461;9;ESCUELA DE PARVULOS EL OLYMPO;[NULL];1246;13119;MAIPU;4;0;10;;;;;;;;
2004;24462;7;ESCUELA DE PARVULOS LAS BRUJITAS;[NULL];56;13601;TALAGANTE;4;0;10;;;;;;;;
2004;24464;3;MERCEDES MARIN DEL SOLAR;F;165;13123;PROVIDENCIA;1;0;10;110;;;;;;;
2004;24467;8;COLEGIO LO ERRAZURIZ (ANEXO);[NULL];1320;13119;MAIPU;3;0;10;110;;;;;;;
2004;24473;2;COLEGIO TEC.PROF.DE GASTRONOMIA Y HOTELE;[NULL];0;13101;SANTIAGO;3;0;610;;;;;;;;
2004;24474;0;FUNDACION DUOC;[NULL];0;13101;SANTIAGO;4;0;360;;;;;;;;
2004;24477;5;HUMBERTO VALENZUELA GARCIA;[NULL];0;13106;ESTACION CENTRAL;2;0;10;;;;;;;;
2004;24480;5;MIXTA VICTORIA (ANEXO);[NULL];767;13110;LA FLORIDA;3;0;110;;;;;;;;
2004;24482;1;LICEO POLITECNICO  ANDES;[NULL];0;13128;RENCA;3;0;510;;;;;;;;
2004;24484;8;ESCUELA ESPECIAL NUESTRO HORIZONTE;[NULL];1401;13301;COLINA;3;0;212;;;;;;;;
2004;24486;4;COLEGIO POLIVALENTE SAN RAFAEL;[NULL];0;13115;LO BARNECHEA;3;0;10;110;310;610;;;;;
2004;24487;2;CENTRO DE EDUCACION ESPECIAL COOCENDE;[NULL];1402;13114;LAS CONDES;4;0;212;;;;;;;;
2004;24488;0;AMERICAN BRITISH SCHOOL;[NULL];1403;13110;LA FLORIDA;4;0;110;;;;;;;;
2004;24489;9;SAINT PHILLIPS OF NERY ESC. 370;[NULL];370;13116;LO ESPEJO;3;0;10;110;;;;;;;
2004;24491;0;INTERNATIONAL COUNTRY SCHOOL;[NULL];71;13201;PUENTE ALTO;4;1;110;310;;;;;;;
2004;24493;7;ESCUELA PARVULOS BERNADETTE SOUBIROUS;[NULL];61;13605;PENAFLOR;4;0;10;;;;;;;;
2004;24494;5;CRECES;[NULL];0;13114;LAS CONDES;4;0;110;310;;;;;;;
2004;24496;1;INSTITUTO NACIONAL DEL CALZADO;[NULL];0;13605;PENAFLOR;3;0;410;;;;;;;;
2004;24498;8;COLEGIO SAN JOAQUIN;[NULL];1405;13128;RENCA;3;0;10;110;310;;;;;;
2004;24499;6;THE NEW SCHOOL;[NULL];1070;13118;MACUL;3;0;110;;;;;;;;
2004;24503;8;ESCUELA DE LENGUAJE ALIMALINA;[NULL];79;13401;SAN BERNARDO;3;0;214;;;;;;;;
2004;24505;4;THE LITTLE SCHOOL  (ANEXO);[NULL];530;13104;CONCHALI;3;0;10;;;;;;;;
2004;24506;2;COLEGIO EL GOLF;[NULL];1408;13114;LAS CONDES;4;0;110;310;;;;;;;
2004;24507;0;COLEGIO TALINAY;[NULL];0;13120;NUNOA;4;0;110;310;;;;;;;
2004;24508;9;SAN JAVIER;[NULL];336;13112;LA PINTANA;3;0;10;110;;;;;;;
2004;24510;0;JARDIN INFANTIL PULGARCITO N.1409;[NULL];1409;13119;MAIPU;4;0;10;;;;;;;;
2004;24511;9;SAINT ANGELA'S SCHOOL;[NULL];0;13132;VITACURA;4;0;10;110;310;;;;;;
2004;24520;8;MERCEDES FONTECILLA DE CARRERA;[NULL];1414;13125;QUILICURA;2;0;10;110;;;;;;;
2004;24521;6;SAN PEDRO;[NULL];1415;13102;CERRILLOS;3;0;110;;;;;;;;
2004;24523;2;COLEGIO SANTA CLARA ANEXO;[NULL];689;13127;RECOLETA;3;0;10;110;;;;;;;
2004;24543;7;FONTANAR(FUNDACION EDUC.TECN.PROFESIONAL;[NULL];0;13101;SANTIAGO;4;0;661;;;;;;;;
2004;24558;5;ESCUELA BASICA PARTICULAR BLAS CAÃAS;[NULL];696;13101;SANTIAGO;3;0;10;110;;;;;;;
2004;24590;9;COLEGIO POLIVALENTE BRITANIA CORDILLERA;[NULL];0;13201;PUENTE ALTO;3;0;310;410;510;610;;;;;
2004;24599;2;LONDON (ANEXO);[NULL];0;13110;LA FLORIDA;3;0;110;310;410;610;;;;;
2004;24601;8;CENTRO EDUCACIONAL LONDON;[NULL];958;13110;LA FLORIDA;3;0;10;;;;;;;;
2004;24607;7;ESCUELA DE PARVULOS 'NUESTRO HOGAR';[NULL];0;13104;CONCHALI;4;0;10;;;;;;;;
2004;24608;5;HERNANDO DE MAGALLANES N. 2;[NULL];1419;13106;ESTACION CENTRAL;4;0;10;;;;;;;;
2004;24609;3;MADRE MARIA JOSE DE JESUS;[NULL];1420;13106;ESTACION CENTRAL;4;0;10;;;;;;;;
2004;24612;3;T Y C SPECIAL SCHOOL;[NULL];1422;13128;RENCA;3;0;212;214;;;;;;;
2004;24616;6;ESCUELA DE PARVULOS SNOOPY;[NULL];1424;13301;COLINA;4;0;10;;;;;;;;
2004;24622;0;MIGUEL DE CERVANTES Y SAAVEDRA (ANEXO);[NULL];0;13101;SANTIAGO;2;0;110;;;;;;;;
2004;24623;9;ANEXO ESCUELA PART. JORGE ALESSANDRI R.;[NULL];1341;13128;RENCA;3;0;110;;;;;;;;
2004;24624;7;COLEGIO TABOR Y NAZARETH;[NULL];[NULL];13115;LO BARNECHEA;4;0;10;110;310;;;;;;
2004;24625;5;SAN CRISTOBAL COLLEGE;[NULL];375;13130;SAN MIGUEL;4;0;10;110;310;;;;;;
2004;24626;3;COMPLEJO EDUCACIONAL ALBERTO WIDNER;[NULL];0;13119;MAIPU;3;0;10;110;310;410;;;;;
2004;24627;1;COLEGIO ETIEVAN;[NULL];1427;13113;LA REINA;4;0;10;110;310;;;;;;
2004;24632;8;COLEGIO BUENAVENTURA;[NULL];0;13132;VITACURA;4;0;110;310;;;;;;;
2004;24634;4;BOSTON COLLEGE;[NULL];1430;13108;INDEPENDENCIA;4;0;10;;;;;;;;
2004;24638;7;MIGUEL DE CERVANTES Y SAAVEDRA;[NULL];0;13101;SANTIAGO;2;0;310;;;;;;;;
2004;24642;5;COLEGIO ALEMAN DE SANTIAGO;[NULL];0;13132;VITACURA;4;0;110;;;;;;;;
2004;24643;3;COLEGIO ALEMAN DE SANTIAGO;[NULL];0;13132;VITACURA;4;0;10;;;;;;;;
2004;24647;6;COLEGIO IBEROAMERICANO;[NULL];1436;13108;INDEPENDENCIA;4;0;10;110;;;;;;;
2004;24648;4;LOS NOGALES;[NULL];72;13201;PUENTE ALTO;3;0;110;310;;;;;;;
2004;24652;2;ESCUELA AGROECOLOGICA DE PIRQUE;[NULL];0;13202;PIRQUE;3;1;710;;;;;;;;
2004;24654;9;CINCO PINOS;[NULL];80;13401;SAN BERNARDO;1;0;10;110;;;;;;;
2004;24657;3;COLEGIO CRISTIANO BETHEL II;[NULL];376;13105;EL BOSQUE;3;0;10;110;;;;;;;
2004;24664;6;EL ALMENDRAL;[NULL];74;13112;LA PINTANA;3;0;160;360;361;;;;;;
2004;24666;2;JOHN DEWEY COLLEGE;[NULL];1225;13114;LAS CONDES;4;0;10;110;310;;;;;;
2004;24670;0;COLEGIO INTERNACIONAL EL ALBA;[NULL];[NULL];13119;MAIPU;4;0;10;110;310;;;;;;
2004;24675;1;COLEGIO SAN MANUEL;[NULL];0;13501;MELIPILLA;3;0;10;110;310;;;;;;
2004;24678;6;COLEGIO LARRAIN;[NULL];1445;13113;LA REINA;4;0;10;110;310;;;;;;
2004;24679;4;LITTLE STARS;[NULL];1446;13132;VITACURA;4;0;10;;;;;;;;
2004;24682;4;ANEXO COLEGIO PETER COLLEGE;[NULL];0;13102;CERRILLOS;4;0;10;110;;;;;;;
2004;24684;0;ESCUELA BASICA Y ESPECIAL QUILLAHUE;[NULL];1449;13110;LA FLORIDA;3;0;10;110;214;;;;;;
2004;24685;9;COLEGIO PIAMARTA;[NULL];1450;13119;MAIPU;3;0;10;110;310;;;;;;
2004;24686;7;LICEO POLIVALENTE  SANTIAGO DE COMPOSTEL;[NULL];0;13401;SAN BERNARDO;3;0;361;410;;;;;;;
2004;24687;5;ALTAMIRA;[NULL];1452;13104;CONCHALI;4;0;10;;;;;;;;
2004;24689;1;CENT.EDUC.CATOLICO DIDASCALIO STA MARIA;[NULL];[NULL];13112;LA PINTANA;3;0;10;110;510;610;;;;;
2004;24690;5;COLEGIO SANTIAGO EVANGELISTA;[NULL];[NULL];13113;LA REINA;4;0;10;110;310;;;;;;
2004;24699;9;COLEGIO MAITENES;[NULL];64;13501;MELIPILLA;4;0;10;110;310;;;;;;
2004;24703;0;MANUEL BULNES;[NULL];0;13110;LA FLORIDA;3;0;160;360;361;;;;;;
2004;24705;7;ESCUELA BASICA VERDE VALLE;[NULL];1459;13119;MAIPU;4;0;10;110;;;;;;;
2004;24707;3;ESCUELA BASICA MALLOCO ANEXO;[NULL];42;13605;PENAFLOR;3;0;10;;;;;;;;
2004;24711;1;LUMEN VIAE N.2;[NULL];1462;13112;LA PINTANA;3;0;10;110;;;;;;;
2004;24713;8;COLEGIO EL BOSQUE PROVINCIA CORDILLERA;[NULL];76;13201;PUENTE ALTO;4;0;10;110;310;;;;;;
2004;24714;6;COLEGIO SANTO TOMAS;[NULL];[NULL];13112;LA PINTANA;3;0;10;110;310;;;;;;
2004;24715;4;CRISTOBAL COLON DE MELIPILLA;[NULL];0;13501;MELIPILLA;4;0;10;110;310;;;;;;
2004;24716;2;COLEGIO CAPITAN PASTENE (ANEXO);[NULL];0;13110;LA FLORIDA;1;0;110;;;;;;;;
2004;24717;0;NUESTRA SENORA DE GUADALUPE;[NULL];0;13111;LA GRANJA;3;0;10;110;310;;;;;;
2004;24718;9;COLEGIO MONTESSORI HUELQUEN;[NULL];1464;13115;LO BARNECHEA;4;0;110;310;;;;;;;
2004;24719;7;COLEGIO BUIN;[NULL];[NULL];13402;BUIN;4;0;10;110;310;;;;;;
2004;24722;7;PADRE ALBERTO HURTADO;[NULL];1465;13107;HUECHURABA;3;0;10;110;;;;;;;
2004;24723;5;COLEGIO KENDAL ENGLISH SCHOOL;[NULL];1466;13120;NUNOA;4;0;110;;;;;;;;
2004;24724;3;COLEGIO PRISMAS;[NULL];1468;13113;LA REINA;4;0;10;110;310;;;;;;
2004;24725;1;COLEGIO JUNGENLAND;[NULL];[NULL];13601;TALAGANTE;4;0;10;110;310;;;;;;
2004;24730;8;COLEGIO ADVENTISTA SANTIAGO PONIENTE;[NULL];[NULL];13117;LO PRADO;3;0;10;110;;;;;;;
2004;24732;4;ANEXO COLEGIO HALLEY;[NULL];1323;13119;MAIPU;3;0;10;110;;;;;;;
2004;24733;2;COLEGIO POLIVALENTE SAN ANDRES DE COLINA;[NULL];[NULL];13301;COLINA;3;0;10;110;310;510;;;;;
2004;24734;0;CORPORACION EDUCACIONAL 18 DE SEPTIEMBRE;[NULL];0;13101;SANTIAGO;4;0;360;;;;;;;;
2004;24737;5;ESCUELA DE PARVULOS PEQUITAS;[NULL];1473;13119;MAIPU;3;0;10;;;;;;;;
2004;24738;3;ESC.PARVULOS Y ESPECIAL  PIN-PIN SERAFIN;[NULL];1474;13127;RECOLETA;3;0;10;214;;;;;;;
2004;24739;1;ESCUELA DE PARVULOS PIN PIN SERAFIN NÂ° 2;[NULL];1475;13127;RECOLETA;4;0;10;;;;;;;;
2004;24740;5;THE CHILDREN'S WORDL;[NULL];1476;13121;PEDRO AGUIRRE CERDA;4;0;10;;;;;;;;
2004;24741;3;ESCUELA DE PARVULOS CARACOL N. 2;[NULL];1477;13121;PEDRO AGUIRRE CERDA;3;0;10;;;;;;;;
2004;24742;1;ESCUELA ESPECIAL CRECER;[NULL];1478;13127;RECOLETA;3;0;110;214;;;;;;;
2004;24745;6;LOS ROBLES;[NULL];1213;13114;LAS CONDES;4;0;110;310;;;;;;;
2004;24750;2;TALLERES PREVOCACIONALES SAN FRANCISCO;[NULL];1480;13112;LA PINTANA;3;0;110;;;;;;;;
2004;24751;0;COMPLEJO EDUC.EDUARDO CUEVAS VALDES;[NULL];0;13115;LO BARNECHEA;2;0;310;410;510;610;;;;;
2004;24752;9;HERMANAS DE BETANIA 0077;[NULL];76;13201;PUENTE ALTO;3;0;10;;;;;;;;
2004;24754;5;C.ADULTOS  P. GEORGINA SALAS DINAMARCA;[NULL];0;13103;CERRO NAVIA;1;0;160;361;;;;;;;
2004;24755;3;CENTRO EDUCACIONAL RAYEN;[NULL];1482;13126;QUINTA NORMAL;3;0;212;;;;;;;;
2004;24756;1;COLEGIO NAZARET DE LA FLORIDA  EX. ELV.;[NULL];[NULL];13110;LA FLORIDA;3;0;10;110;310;;;;;;
2004;24758;8;COLEGIO CRISTIANO BETHEL N.3;[NULL];1484;13110;LA FLORIDA;3;0;10;110;510;;;;;;
2004;24759;6;NUESTRA SENORA DEL CARMEN DE CURACAVI;[NULL];68;13503;CURACAVI;3;0;10;110;;;;;;;
2004;24761;8;SAN JUAN DE LAS CONDES;[NULL];[NULL];13114;LAS CONDES;4;0;110;310;361;;;;;;
2004;24762;6;SAINT MARY JOSEPH SCHOOL;[NULL];1486;13118;MACUL;4;0;10;110;310;;;;;;
2004;24763;4;LAS AMERICAS MODERNAS;[NULL];0;13108;INDEPENDENCIA;3;0;361;;;;;;;;
2004;24764;2;ESCUELA BASICA PART. N. 1488 SAN JUAN;[NULL];1488;13110;LA FLORIDA;3;0;10;110;;;;;;;
2004;24766;9;COLEGIO ALMENDRAL;[NULL];[NULL];13110;LA FLORIDA;4;0;10;110;310;;;;;;
2004;24767;7;COLEGIO EL SEMBRADOR (ANEXO 2);[NULL];67;13201;PUENTE ALTO;3;0;10;110;310;;;;;;
2004;24768;5;LOS PATITOS DE SAN PATRICIO;[NULL];1213;13114;LAS CONDES;4;0;10;;;;;;;;
2004;24769;3;COLEGIO PARROQUIAL ECOLOGICA SAN ISAAC J;[NULL];[NULL];13125;QUILICURA;3;0;10;110;310;;;;;;
2004;24777;4;COLEGIO POLITECNICO AV. INDEPENDENCIA;[NULL];0;13108;INDEPENDENCIA;3;0;510;610;;;;;;;
2004;24781;2;COLEGIO SAN FRANCISCO DE PAINE;[NULL];85;13404;PAINE;4;0;10;110;310;;;;;;
2004;24782;0;ESCUELA ESPECIAL BARROS LUCO;[NULL];0;13130;SAN MIGUEL;3;0;110;214;;;;;;;
2004;24783;9;COLONIAL DE PIRQUE;[NULL];78;13202;PIRQUE;4;1;10;110;310;;;;;;
2004;24784;7;INSTITUTO NOREL GAVAC;[NULL];0;13101;SANTIAGO;4;0;360;;;;;;;;
2004;24787;1;VILLA UNIVERSIDAD GABRIELA MISTRAL;[NULL];1469;13117;LO PRADO;4;0;110;;;;;;;;
2004;24789;8;MONTEVERDE   (ANEXO);[NULL];0;13122;PENALOLEN;3;0;10;110;310;;;;;;
2004;24790;1;COLEGIO EL PRADO;[NULL];1500;13124;PUDAHUEL;4;0;110;310;;;;;;;
2004;24795;2;COLEGIO EMAUS;[NULL];1502;13114;LAS CONDES;4;0;110;310;;;;;;;
2004;24798;7;SANTA MARIA DE LO CANAS;[NULL];1503;13110;LA FLORIDA;4;0;10;110;310;;;;;;
2004;24800;2;FLORIDA HIGH SCHOOL;[NULL];1505;13110;LA FLORIDA;4;0;10;110;310;;;;;;
2004;24801;0;THE MARYLAND COLLEGE;[NULL];0;13120;NUNOA;4;0;110;310;;;;;;;
2004;24802;9;COLEGIO PARTICULAR PUELCHE;[NULL];1507;13110;LA FLORIDA;4;0;110;310;;;;;;;
2004;24803;7;CASA AZUL;[NULL];1508;13111;LA GRANJA;3;0;10;110;;;;;;;
2004;24804;5;ESCUELA ESPECIAL SARGENTO CANDELARIA;[NULL];0;13103;CERRO NAVIA;1;0;212;;;;;;;;
2004;24806;1;LA SEMILLITA;[NULL];1511;13104;CONCHALI;4;0;10;;;;;;;;
2004;24808;8;ESC. BASICA PARTICULAR PUDAHUEL ANEXO;[NULL];1356;13124;PUDAHUEL;3;0;110;;;;;;;;
2004;24809;6;JUANITA FERNANDEZ SOLAR;[NULL];1512;13124;PUDAHUEL;3;0;10;110;;;;;;;
2004;24811;8;LICEO PARROQUIAL CRISTO OBRERO;[NULL];0;13603;ISLA DE MAIPO;3;0;160;361;460;;;;;;
2004;24812;6;SAN JOSE DE RENCA;[NULL];1513;13128;RENCA;3;0;10;110;310;;;;;;
2004;24814;2;COLEGIO ENSENADA;[NULL];[NULL];13201;PUENTE ALTO;4;0;110;310;;;;;;;
2004;24815;0;HOSPITAL CLINICO DE LA U. DE CHILE;[NULL];0;13108;INDEPENDENCIA;3;0;10;;;;;;;;
2004;24816;9;ESCUELA ESPECIAL IDELEN;[NULL];1516;13105;EL BOSQUE;3;0;214;;;;;;;;
2004;24817;7;MADRIGAL;[NULL];1517;13113;LA REINA;4;0;10;110;;;;;;;
2004;24822;3;PRESIDENTE SALVADOR ALLENDE GOSSENS;[NULL];1519;13105;EL BOSQUE;2;0;10;110;;;;;;;
2004;24826;6;COLEGIO NUESTRA SENORA DEL LORETO;[NULL];0;13114;LAS CONDES;4;0;10;110;310;;;;;;
2004;24828;2;LICEO POLITECNICO EL SENOR DE RENCA;[NULL];0;13128;RENCA;3;0;510;;;;;;;;
2004;24830;4;COLEGIO MAYA SCHOOL  ANEXO;[NULL];1370;13120;NUNOA;4;0;110;310;;;;;;;
2004;24832;0;INSTITUTO DOCENCIA;[NULL];0;13114;LAS CONDES;4;0;360;361;;;;;;;
2004;24836;3;SAN ISIDRO;[NULL];88;13402;BUIN;4;0;10;110;310;;;;;;
2004;24842;8;LA FONTAINE;[NULL];0;13120;NUNOA;4;0;10;110;310;;;;;;
2004;24843;6;COLEGIO POLIVALENTE SAN LUIS DE BELTRAN;[NULL];[NULL];13124;PUDAHUEL;3;0;10;110;160;310;361;510;;;
2004;24844;4;ESCUELA BASICA  SCUOLA SANTA RITA DE CAS;[NULL];1523;13129;SAN JOAQUIN;4;0;10;110;;;;;;;
2004;24845;2;DIVINA PASTORA DE JESUS;[NULL];1524;13126;QUINTA NORMAL;4;0;10;;;;;;;;
2004;24851;7;MI RINCON;[NULL];0;13120;NUNOA;4;0;10;;;;;;;;
2004;24854;1;ANEXO ESCUELA VILLA LOURDES;[NULL];1610;13117;LO PRADO;3;0;110;;;;;;;;
2004;24856;8;ESCUELA BASICA TEGUALDA;[NULL];69;13601;TALAGANTE;1;0;10;110;;;;;;;
2004;24857;6;ANEXO CRECES;[NULL];0;13114;LAS CONDES;4;0;10;;;;;;;;
2004;24858;4;ANEXO NR.2 CRECES;[NULL];0;13114;LAS CONDES;4;0;110;;;;;;;;
2004;24860;6;ROSARIO DE LAS CONDES;[NULL];1531;13114;LAS CONDES;4;0;10;110;;;;;;;
2004;24864;9;COLEGIO SAN CRISTOBAL DE LAS CASAS;[NULL];[NULL];13110;LA FLORIDA;3;0;10;110;310;;;;;;
2004;24866;5;EMPRENDER;[NULL];82;13201;PUENTE ALTO;3;0;10;110;;;;;;;
2004;24868;1;ESCUELA ESPECIAL PART. PUERTA ABIERTA;[NULL];28;13109;LA CISTERNA;3;0;214;;;;;;;;
2004;24873;8;SOCIEDAD EDUCACIONAL EPULLAY S.A.;[NULL];0;13113;LA REINA;4;0;10;110;310;;;;;;
2004;24874;6;SAN BARTOLOME DE NOS;[NULL];90;13403;CALERA DE TANGO;4;1;10;110;310;;;;;;
2004;24875;4;ESCUELA ESPECIAL PART PUDAHUEL NORTE;[NULL];1595;13124;PUDAHUEL;3;0;212;214;;;;;;;
2004;24876;2;PROFESORA AURELIA ROJAS BURGOS;[NULL];1538;13112;LA PINTANA;2;0;10;110;160;361;;;;;
2004;24878;9;CENTRO EDUCACIONAL FERNANDO DE ARAGON;[NULL];0;13201;PUENTE ALTO;3;0;110;410;;;;;;;
2004;24879;7;ESCUELA BASICA ARNOLD GESSELL II;[NULL];1539;13112;LA PINTANA;3;0;10;110;;;;;;;
2004;24880;0;ESCUELA DE LENGUAJE GUENIPILLAN;[NULL];1540;13111;LA GRANJA;3;0;212;214;;;;;;;
2004;24881;9;ESCRITOR PABLO NERUDA;[NULL];1541;13125;QUILICURA;3;0;110;;;;;;;;
2004;24882;7;CENTRO DE TRASTORNOS DEL LENGUAJE;[NULL];1542;13107;HUECHURABA;3;0;214;;;;;;;;
2004;24883;5;SAN LUIS DE MAIPU N.1543;[NULL];1543;13119;MAIPU;1;0;10;110;160;360;361;;;;
2004;24884;3;COLEGIO ALCAZAR DE LAS CONDES;[NULL];[NULL];13114;LAS CONDES;4;0;10;110;310;;;;;;
2004;24885;1;COLEGIO POLIVALENTE HUMBOLDT;[NULL];[NULL];13112;LA PINTANA;3;0;10;110;310;410;510;610;;;
2004;24888;6;ANEXO JEAN PIAGET;[NULL];971;13110;LA FLORIDA;3;0;10;110;;;;;;;
2004;24889;4;MONSENOR ENRIQUE ALVEAR URRUTIA;[NULL];1546;13124;PUDAHUEL;1;0;10;110;310;;;;;;
2004;24891;0;COLEGIO PABLO DE TARSO;[NULL];0;13132;VITACURA;4;0;110;310;;;;;;;
2004;24892;4;COLEGIO  ARAUCARIAS;[NULL];[NULL];13201;PUENTE ALTO;3;0;10;110;310;;;;;;
2004;24893;2;NOVOMAR;[NULL];86;13201;PUENTE ALTO;3;0;10;110;;;;;;;
2004;24894;0;ARAUCARIA CORDILLERA;[NULL];87;13201;PUENTE ALTO;3;0;10;110;;;;;;;
2004;24896;7;INSTITUTO DE TABANCURA DE PROVIDENCIA;[NULL];0;13123;PROVIDENCIA;4;0;360;361;;;;;;;
2004;24897;5;COLEGIO FARMLAND SCHOOL;[NULL];70;13503;CURACAVI;4;0;110;310;;;;;;;
2004;24898;3;COLEGIO SAN FRANCISCO DE MAIPU;[NULL];[NULL];13119;MAIPU;4;1;10;110;310;;;;;;
2004;24900;9;LICEO REBECA OLIVARES BENITEZ (ANEXO);B;32;13301;COLINA;1;0;160;360;;;;;;;
2004;24902;5;WOLFGANG AMADEUS MOZART;[NULL];0;13113;LA REINA;4;0;110;310;;;;;;;
2004;24903;3;COLRGIO MADRE DE JESUS;[NULL];578;13119;MAIPU;3;0;10;;;;;;;;
2004;24904;1;LOS PICAPIEDRAS;[NULL];1552;13104;CONCHALI;4;0;10;;;;;;;;
2004;24906;8;DOLMEN;[NULL];71;13503;CURACAVI;4;0;110;;;;;;;;
2004;24907;6;ESCUELA BASICA SANTA MARIA DE PIRQUE;[NULL];88;13202;PIRQUE;4;0;10;110;310;;;;;;
2004;24908;4;COLEGIO PEDRO DE VALDIVIA LAS CONDES;[NULL];0;13114;LAS CONDES;4;0;10;110;310;;;;;;
2004;24911;4;"LICEO DE ADULTOS PART FERMIN VIVACETA""""";[NULL];0;13101;SANTIAGO;3;0;160;361;;;;;;;
2004;24912;2;COLEGIO SANTA MONICA DE MELIPILLA;[NULL];[NULL];13501;MELIPILLA;4;0;110;310;;;;;;;
2004;24913;0;ESC. BASICA NUESTRA SENORA DE LA MERCED;[NULL];74;13501;MELIPILLA;3;0;10;110;310;;;;;;
2004;24916;5;COLEGIO TACORA;[NULL];91;13201;PUENTE ALTO;3;0;110;;;;;;;;
